2012,400,24
2012,420,3
2012,500,37
2012,510,16
2012,520,113
2012,530,55
2012,540,1
2012,550,71
2012,570,4
2012,590,79
2012,610,424
2012,620,1
2012,630,2
2012,640,110
2012,650,18
2012,700,34
2012,720,6
2012,730,5
2012,740,1759
2012,750,4
2012,760,3
2012,770,12
2012,780,1360
2012,790,296
2012,800,60
2012,810,290
2012,820,17
2012,830,11
2012,840,59
2012,860,1
2012,880,3
2012,890,59
2012,900,34
2012,910,73
2012,930,109
2012,940,230
2012,950,58
2012,960,89
2012,970,204
2012,980,15
2013,10,1
2013,30,2
2013,70,96
2013,80,4
2013,100,5
2013,110,5
2013,120,16
2013,130,132
2013,140,35
2013,150,121
2013,170,65
2013,180,8
2013,190,19
2013,200,1530
2013,210,639
2013,220,225
2013,230,631
2013,240,898
2013,250,23
2013,260,307
2013,270,272
2013,280,175
2013,290,1187
2013,300,117
2013,320,140
2013,330,67
2013,340,7
2013,350,7
2013,360,279
2013,370,20
2013,380,15
2013,390,681
2013,400,18
2013,420,3
2013,500,59
2013,510,9
2013,520,150
2013,530,62
2013,550,56
2013,570,3
2013,590,116
2013,610,362
2013,620,4
2013,630,7
2013,640,119
2013,650,15
2013,700,22
2013,720,7
2013,730,2
2013,740,1729
2013,750,4
2013,760,3
2013,770,8
2013,780,1455
2013,790,265
2013,800,80
2013,810,209
2013,820,14
2013,830,17
2013,840,73
2013,860,1
2013,880,3
2013,890,54
2013,900,28
2013,910,65
2013,930,101
2013,940,186
2013,950,120
2013,960,66
2013,970,183
2013,980,8
2013,990,18
2014,30,2
2014,70,30
2014,80,2
2014,100,2
2014,110,4
2014,120,15
2014,130,122
2014,140,15
2014,150,78
2014,160,3
2014,170,41
2014,180,7
2014,190,25
2014,200,1497
2014,210,530
2014,220,254
2014,230,718
2014,240,798
2014,250,25
2014,260,325
2014,270,275
2014,280,110
2014,290,857
2014,300,168
2014,320,243
2014,330,39
2014,340,13
2014,350,3
2014,360,198
2014,370,13
2014,380,6
2014,390,699
2014,400,15
2014,420,3
2014,500,30
2014,510,8
2014,520,147
2014,530,55
2014,550,45
2014,570,2
2014,590,110
2014,610,319
2014,620,3
2014,630,10
2014,640,146
2014,650,19
2014,700,16
2014,710,1
2014,720,4
2014,730,6
2014,740,1925
2014,750,17
2014,760,2
2014,770,11
2014,780,1258
2014,790,260
2014,800,65
2014,810,318
2014,820,19
2014,830,18
2014,840,76
2014,880,4
2014,890,33
2014,900,25
2014,910,93
2014,930,175
2014,940,137
2014,950,80
2014,960,29
2014,970,121
2015,30,1
2015,70,16
2015,100,3
2015,110,2
2015,120,7
2015,130,133
2015,140,8
2015,150,97
2015,160,1
2015,170,29
2015,180,4
2015,190,39
2015,200,1821
2015,210,455
2015,220,186
2015,230,586
2015,240,725
2015,250,7
2015,260,253
2015,270,259
2015,280,131
2015,290,924
2015,300,158
2015,320,246
2015,330,37
2015,340,9
2015,350,2
2015,360,274
2015,370,20
2015,380,3
2015,390,724
2015,400,16
2015,420,2
2015,500,11
2015,510,15
2015,520,79
2015,530,37
2015,550,26
2015,570,3
2015,590,94
2015,610,466
2015,620,5
2015,630,1
2015,640,91
2015,650,26
2015,700,22
2015,720,4
2015,730,6
2015,740,2194
2015,750,9
2015,770,7
2015,780,987
2015,790,212
2015,800,44
2015,810,222
2015,820,23
2015,830,26
2015,840,46
2015,860,1
2015,880,5
2015,890,28
2015,900,9
2015,910,42
2015,930,196
2015,940,117
2015,950,101
2015,960,28
2015,970,120
2015,980,17
2015,990,1
2016,30,1
2016,70,7
2016,110,2
2016,120,3
2016,130,101
2016,140,3
2016,150,87
2016,160,1
2016,170,32
2016,180,5
2016,190,32
2016,200,1382
2016,210,411
2016,220,201
2016,230,496
2016,240,736
2016,250,6
2016,260,228
2016,270,213
2016,280,156
2016,290,742
2016,300,135
2016,320,165
2016,330,23
2016,340,5
2016,350,3
2016,360,143
2016,370,12
2016,380,25
2016,390,481
2016,400,7
2016,420,2
2016,500,5
2016,510,10
2016,520,62
2016,530,37
2016,550,11
2016,590,78
2016,610,278
2016,620,2
2016,630,6
2016,640,56
2016,650,8
2016,700,41
2016,720,2
2016,730,4
2016,740,1973
2016,750,4
2016,770,4
2016,780,712
2016,790,174
2016,800,45
2016,810,176
2016,820,24
2016,830,21
2016,840,43
2016,860,2
2016,880,3
2016,890,47
2016,900,9
2016,910,75
2016,920,5
2016,930,141
2016,940,84
2016,950,80
2016,960,31
2016,970,75
2016,980,21
2016,990,4
2017,70,3
2017,100,1
2017,110,3
2017,120,6
2017,130,80
2017,140,4
2017,150,72
2017,170,35
2017,180,3
2017,190,13
2017,200,1254
2017,210,350
2017,220,132
2017,230,432
2017,240,488
2017,250,5
2017,260,193
2017,270,260
2017,280,93
2017,290,715
2017,300,166
2017,320,122
2017,330,94
2017,340,24
2017,350,1
2017,360,92
2017,370,11
2017,380,11
2017,390,447
2017,400,11
2017,420,2
2017,500,7
2017,510,6
2017,520,26
2017,530,16
2017,550,7
2017,570,2
2017,580,19
2017,590,39
2017,610,190
2017,620,1
2017,630,7
2017,640,34
2017,650,10
2017,700,27
2017,720,2
2017,730,3
2017,740,1778
2017,750,4
2017,780,733
2017,790,220
2017,800,29
2017,810,128
2017,820,6
2017,830,19
2017,840,33
2017,860,2
2017,880,6
2017,890,63
2017,900,8
2017,910,64
2017,920,9
2017,930,112
2017,940,60
2017,950,85
2017,960,16
2017,970,358
2017,980,7
2018,70,2
2018,110,2
2018,120,4
2018,130,52
2018,140,3
2018,150,79
2018,170,60
2018,180,9
2018,190,13
2018,200,869
2018,210,267
2018,220,149
2018,230,281
2018,240,444
2018,250,10
2018,260,142
2018,270,310
2018,280,67
2018,290,553
2018,300,85
2018,320,40
2018,330,74
2018,340,11
2018,350,7
2018,360,59
2018,370,2
2018,380,8
2018,390,394
2018,400,2
2018,420,1
2018,500,3
2018,510,2
2018,520,13
2018,530,7
2018,550,2
2018,570,1
2018,580,7
2018,590,18
2018,610,157
2018,630,2
2018,640,56
2018,650,5
2018,700,35
2018,720,4
2018,730,6
2018,740,1100
2018,750,2
2018,780,655
2018,790,175
2018,800,7
2018,810,100
2018,820,14
2018,830,25
2018,840,28
2018,860,2
2018,880,5
2018,890,80
2018,900,6
2018,910,211
2018,920,3
2018,930,78
2018,940,35
2018,950,48
2018,960,7
2018,970,193
2018,980,6
2019,70,1
2019,130,3
2019,150,7
2019,170,1
2019,190,2
2019,200,52
2019,210,16
2019,220,12
2019,230,25
2019,240,41
2019,250,1
2019,260,16
2019,270,41
2019,280,8
2019,290,64
2019,300,5
2019,320,6
2019,330,8
2019,360,3
2019,390,52
2019,400,1
2019,530,1
2019,580,1
2019,610,26
2019,640,11
2019,700,4
2019,730,1
2019,740,87
2019,750,1
2019,780,74
2019,790,15
2019,800,1
2019,810,14
2019,820,1
2019,830,4
2019,840,2
2019,880,1
2019,890,2
2019,910,22
2019,920,1
2019,930,5
2019,940,1
2019,950,7
2019,970,14
